timestamp|open|high|low|close|volume|timeframe|tema|hrma|smma|Z-Score of body size|Candle classification|diag_asc_line_1|diag_asc_line_2|diag_asc_line_3|diag_desc_line_1|diag_desc_line_2|diag_desc_line_3|diag_high_map|diag_low_map|horiz_peak_line_1|horiz_peak_line_2|horiz_peak_line_3|horiz_bottom_line_1|horiz_bottom_line_2|horiz_bottom_line_3|horiz_high_map|horiz_low_map|ha_open|ha_high|ha_low|ha_close|ha_classification|ha_body_size|ha_body_zscore|kc_ultra_extreme_upper|kc_extreme_upper|kc_uppermost|kc_upper|kc_upper_middle|kc_lower_middle|kc_lower|kc_lowermost|kc_extreme_lower|kc_ultra_extreme_lower|sr_support_4|sr_support_3|sr_support_2|sr_support_1|sr_resistance_1|sr_resistance_2|sr_resistance_3|sr_resistance_4|zigzag_peak|zigzag_bottom|ema_26|dual_tema_high|dual_tema_low|pinbar|collected_at
1770608100|2626.61|2630.91|2619.31|2619.96|3581|M5|2627.75308|2627.51704|2617.80936|-1.06535|0|2614.71309|2624.511|2627.57716|2629.31117|2624.51296|2646.17204|2631.2341|2617.89277|2632.7751|2630.22069|2624.13067|2617.96881|2614.81094|2625.78751|0.0|0.0|2623.285|2630.91|2619.31|2624.1975|1|0.9125|0.93655|2666.36|2654.76|2643.16|2631.56|2625.76|2614.16|2608.36|2596.76|2585.16|2573.56|2596.11|2601.91|2607.71|2613.51|2636.71|2642.51|2648.31|2654.11|0.0|2614.43865|2626.30774|2630.91704|2619.14193|0|1770803014
1770608400|2619.18|2627.42|2616.11|2622.74|2865|M5|2626.15582|2625.82823|2616.92974|1.23066|1|2612.77154|2608.22441|2601.81223|2627.72459|2628.03817|2640.87432|0.0|0.0|2629.69176|2628.29824|2628.03044|2618.07808|2618.54346|2622.03793|2627.52546|0.0|2620.96|2627.42|2616.11|2621.3625|1|0.4025|-1.67917|2667.98|2656.67|2645.36|2634.05|2628.395|2617.085|2611.43|2600.12|2588.81|2577.5|2593.49|2599.145|2604.8|2610.455|2633.075|2638.73|2644.385|2650.04|0.0|0.0|2625.04793|2626.79135|2615.78521|0|1770803014
1770608700|2623.97|2630.53|2620.85|2629.48|9487|M5|2627.76067|2633.79885|2637.41962|-2.24499|-1|2617.66556|2621.0772|2631.20015|2631.68764|2626.89759|2617.83599|0.0|0.0|2629.34384|2634.87194|2637.24552|2619.51317|2620.25676|2614.63751|0.0|0.0|2626.725|2630.53|2620.85|2626.2075|-1|0.5175|-1.14437|2668.2|2658.52|2648.84|2639.16|2634.32|2624.64|2619.8|2610.12|2600.44|2590.76|2601.49|2606.33|2611.17|2616.01|2635.37|2640.21|2645.05|2649.89|0.0|2619.28065|2632.03084|2629.99754|2621.24759|0|1770803014
1770609000|2626.01|2629.78|2615.75|2619.63|1921|M5|2612.92578|2628.75723|2619.4528|-0.68662|2|2618.4196|2620.64359|2612.62138|2625.26766|2624.3038|2642.25601|0.0|0.0|2631.19795|2628.01506|2631.61464|2616.97206|2614.10456|2608.86879|2630.10581|2614.89336|2622.82|2629.78|2615.75|2622.7925|-1|0.0275|1.57589|2675.75|2661.72|2647.69|2633.66|2626.645|2612.615|2605.6|2591.57|2577.54|2563.51|2587.69|2594.705|2601.72|2608.735|2636.795|2643.81|2650.825|2657.84|0.0|2612.50985|2612.58338|2629.22931|2614.9332|1|1770803014
1770609300|2622.9|2627.81|2621.57|2624.1|3707|M5|2622.10781|2630.32315|2613.21775|1.34612|1|2617.79707|2628.27039|2636.65244|2624.1614|2631.65082|2628.89431|2629.18282|0.0|2625.36239|2627.37474|2629.30137|2621.58721|2621.60758|2618.30597|0.0|2621.26162|2623.5|2627.81|2621.57|2624.095|1|0.595|1.61697|2649.06|2642.82|2636.58|2630.34|2627.22|2620.98|2617.86|2611.62|2605.38|2599.14|2609.09|2612.21|2615.33|2618.45|2630.93|2634.05|2637.17|2640.29|0.0|0.0|2621.17799|2627.78387|2621.87405|0|1770803014
1770609600|2622.81|2623.52|2621.27|2621.49|4474|M5|2623.91125|2622.77351|2631.27091|2.90953|1|2620.46642|2612.9276|2628.22624|2626.28189|2625.42369|2628.46753|0.0|0.0|2625.25253|2626.97939|2619.88648|2622.62312|2619.9308|2628.23474|0.0|2620.38565|2622.15|2623.52|2621.27|2622.2725|1|0.1225|-0.56859|2630.49|2628.24|2625.99|2623.74|2622.615|2620.365|2619.24|2616.99|2614.74|2612.49|2616.77|2617.895|2619.02|2620.145|2624.645|2625.77|2626.895|2628.02|2627.99597|2616.3987|2635.91012|2623.96178|2622.14219|0|1770803014
1770609900|2619.33|2619.53|2617.85|2619.49|4049|M5|2619.51266|2618.36819|2621.14492|-2.5617|-1|2614.01588|2625.6998|2619.81243|2614.92139|2629.29514|2623.98223|0.0|2617.05432|2619.86135|2624.1378|2618.0616|2618.80551|2622.50674|2611.19361|0.0|0.0|2619.41|2619.53|2617.85|2619.05|-1|0.36|0.23549|2626.21|2624.53|2622.85|2621.17|2620.33|2618.65|2617.81|2616.13|2614.45|2612.77|2614.49|2615.33|2616.17|2617.01|2620.37|2621.21|2622.05|2622.89|0.0|0.0|2619.21944|2619.69104|2617.18253|0|1770803014
1770610200|2620.66|2623.82|2615.01|2618.79|1424|M5|2613.62161|2613.46087|2616.61174|-2.39788|1|2611.62739|2615.08169|2626.84335|2627.05233|2632.90019|2617.72369|0.0|2613.45727|2624.98919|2619.66164|2631.01874|2614.94832|2619.33792|2618.79476|0.0|0.0|2619.725|2623.82|2615.01|2619.57|-1|0.155|0.4837|2654.03|2645.22|2636.41|2627.6|2623.195|2614.385|2609.98|2601.17|2592.36|2583.55|2597.39|2601.795|2606.2|2610.605|2628.225|2632.63|2637.035|2641.44|0.0|2613.70804|2633.85304|2623.28814|2614.14472|0|1770803014
1770610500|2616.24|2628.41|2616.05|2624.52|8639|M5|2617.85275|2620.15058|2628.62768|0.61307|0|2618.04818|2617.58711|2624.72456|2624.47746|2622.56002|2638.19729|0.0|2615.92971|2630.18184|2625.87743|2631.6862|2616.73688|2611.69298|2613.44883|0.0|2615.25264|2620.38|2628.41|2616.05|2621.305|1|0.925|1.01806|2673.96|2661.6|2649.24|2636.88|2630.7|2618.34|2612.16|2599.8|2587.44|2575.08|2591.33|2597.51|2603.69|2609.87|2634.59|2640.77|2646.95|2653.13|2628.90473|0.0|2629.98124|2627.80028|2615.8332|0|1770803014
1770610800|2622.1|2623.4|2612.05|2615.82|9888|M5|2611.44808|2616.27149|2618.71987|-1.07075|0|2609.57507|2604.34329|2625.65746|2620.33438|2622.57651|2621.84831|0.0|0.0|2624.20355|2621.05159|2624.20621|2610.27144|2612.88871|2619.06764|0.0|0.0|2618.96|2623.4|2612.05|2618.3425|-1|0.6175|0.34373|2661.22|2649.87|2638.52|2627.17|2621.495|2610.145|2604.47|2593.12|2581.77|2570.42|2589.35|2595.025|2600.7|2606.375|2629.075|2634.75|2640.425|2646.1|2626.90356|0.0|2620.45395|2624.39413|2611.99698|1|1770803014
1770611100|2620.16|2632.13|2618.86|2628.7|6745|M5|2629.81993|2627.46228|2637.04928|-2.94885|-1|2621.46661|2615.63542|2626.61592|2632.31534|2638.84614|2624.16903|0.0|0.0|2631.11469|2632.43758|2636.9262|2619.33142|2622.75405|2612.69421|0.0|0.0|2624.43|2632.13|2618.86|2624.9625|1|0.5325|-1.79538|2681.78|2668.51|2655.24|2641.97|2635.335|2622.065|2615.43|2602.16|2588.89|2575.62|2592.32|2598.955|2605.59|2612.225|2638.765|2645.4|2652.035|2658.67|2636.59691|2614.95518|2631.27266|2632.70264|2618.5476|0|1770803014
1770611400|2629.97|2637.12|2627.87|2635.09|9653|M5|2639.24478|2645.05568|2642.19219|2.45577|0|2623.53445|2620.64317|2630.25203|2636.15413|2629.01742|2643.62316|0.0|0.0|2637.33586|2636.18923|2641.10434|2626.60807|2629.39973|2630.91261|0.0|2627.18595|2632.53|2637.12|2627.87|2632.5125|-1|0.0175|-1.4657|2672.09|2662.84|2653.59|2644.34|2639.715|2630.465|2625.84|2616.59|2607.34|2598.09|2609.37|2613.995|2618.62|2623.245|2641.745|2646.37|2650.995|2655.62|2637.28471|2623.47959|2648.23871|2636.92245|2627.79482|0|1770803014
1770611700|2632.06|2635.23|2618.66|2622.33|2546|M5|2621.92335|2627.15598|2632.8439|-0.48374|2|2620.57072|2622.01141|2628.03359|2635.18596|2639.12324|2642.25431|0.0|0.0|2635.73338|2638.3192|2628.29771|2616.92941|2619.65667|2618.15953|2635.40771|2618.35545|2627.195|2635.23|2618.66|2627.07|-1|0.125|0.98615|2688.61|2672.04|2655.47|2638.9|2630.615|2614.045|2605.76|2589.19|2572.62|2556.05|2585.52|2593.805|2602.09|2610.375|2643.515|2651.8|2660.085|2668.37|0.0|2614.22288|2614.61303|2635.692|2619.37845|0|1770803014
1770612000|2620.83|2630.27|2620.61|2629.37|2075|M5|2627.68272|2621.10004|2621.14856|0.05956|-1|2623.83906|2612.96682|2606.8516|2633.93763|2621.67323|2640.97543|0.0|2619.5254|2630.55511|2632.41481|2625.08594|2620.19473|2620.48617|2618.58967|2630.96197|2619.9984|2625.1|2630.27|2620.61|2625.27|1|0.17|-0.3947|2668.01|2658.35|2648.69|2639.03|2634.2|2624.54|2619.71|2610.05|2600.39|2590.73|2601.29|2606.12|2610.95|2615.78|2635.1|2639.93|2644.76|2649.59|0.0|0.0|2633.14702|2629.50526|2620.23176|0|1770803014
1770612300|2627.64|2629.87|2617.45|2618.29|6615|M5|2615.41683|2626.99807|2607.5116|1.7257|2|2618.96388|2609.68728|2614.21718|2634.52313|2627.05337|2632.07195|0.0|0.0|2631.77303|2633.66666|2630.63136|2619.08866|2620.65156|2616.25706|0.0|0.0|2622.965|2629.87|2617.45|2623.3125|1|0.3475|1.12126|2667.97|2655.55|2643.13|2630.71|2624.5|2612.08|2605.87|2593.45|2581.03|2568.61|2592.61|2598.82|2605.03|2611.24|2636.08|2642.29|2648.5|2654.71|0.0|0.0|2622.29504|2630.83848|2616.60291|0|1770803014
1770612600|2617.75|2619.53|2612.43|2616.69|3572|M5|2614.74952|2610.51976|2611.11386|-2.26616|1|2611.21047|2610.57792|2604.11433|2622.52606|2618.27034|2623.10201|0.0|0.0|2617.7933|2623.8296|2623.02791|2612.70454|2611.94438|2614.23383|0.0|0.0|2617.22|2619.53|2612.43|2616.6|-1|0.62|-0.94628|2645.09|2637.99|2630.89|2623.79|2620.24|2613.14|2609.59|2602.49|2595.39|2588.29|2598.23|2601.78|2605.33|2608.88|2623.08|2626.63|2630.18|2633.73|2620.69874|0.0|2615.46945|2618.74843|2612.63095|0|1770803014
1770612900|2613.32|2622.02|2609.19|2619.36|8117|M5|2619.32412|2621.75824|2629.8693|-2.94343|1|2613.49447|2613.65191|2603.92694|2620.34491|2621.14193|2625.43186|0.0|0.0|2624.15386|2623.17222|2629.40477|2606.75481|2610.01627|2610.27178|0.0|0.0|2616.34|2622.02|2609.19|2615.9725|-1|0.3675|-0.34796|2670.68|2657.85|2645.02|2632.19|2625.775|2612.945|2606.53|2593.7|2580.87|2568.04|2583.53|2589.945|2596.36|2602.775|2628.435|2634.85|2641.265|2647.68|0.0|0.0|2626.60468|2622.43309|2608.22173|0|1770803014
1770613200|2621.69|2633.41|2616.78|2630.82|1191|M5|2629.37337|2640.02338|2623.06565|-2.0999|-1|2619.09851|2608.20787|2617.43486|2628.40489|2626.5357|2620.67418|0.0|0.0|2632.49155|2635.42141|2628.54458|2618.95497|2613.83997|2616.08136|0.0|0.0|2626.255|2633.41|2616.78|2625.675|-1|0.58|-1.70544|2697.34|2680.71|2664.08|2647.45|2639.135|2622.505|2614.19|2597.56|2580.93|2564.3|2583.52|2591.835|2600.15|2608.465|2641.725|2650.04|2658.355|2666.67|0.0|0.0|2625.42198|2632.53865|2617.09212|0|1770803014
1770613500|2632.31|2636.99|2622.9|2626.71|2174|M5|2626.34486|2624.15861|2638.3428|-1.99243|0|2619.17288|2613.72586|2622.58627|2641.84537|2642.54968|2635.83396|0.0|0.0|2634.95106|2633.36481|2640.72494|2623.79651|2619.5259|2626.78272|0.0|0.0|2629.51|2636.99|2622.9|2629.7275|1|0.2175|1.05286|2683.07|2668.98|2654.89|2640.8|2633.755|2619.665|2612.62|2598.53|2584.44|2570.35|2594.72|2601.765|2608.81|2615.855|2644.035|2651.08|2658.125|2665.17|0.0|0.0|2623.19323|2637.48409|2623.03168|0|1770803014
1770613800|2625.8|2629.89|2623.33|2624.37|9970|M5|2631.58539|2621.12431|2625.5416|1.41094|-2|2621.47274|2615.21339|2638.56895|2624.82403|2637.74169|2642.44519|0.0|0.0|2632.18284|2627.51118|2628.28116|2622.72287|2621.61727|2618.23453|0.0|0.0|2625.085|2629.89|2623.33|2625.8475|1|0.7625|1.67589|2650.61|2644.05|2637.49|2630.93|2627.65|2621.09|2617.81|2611.25|2604.69|2598.13|2610.21|2613.49|2616.77|2620.05|2633.17|2636.45|2639.73|2643.01|0.0|0.0|2631.21531|2630.30118|2623.02478|0|1770803014
1770614100|2624.99|2627.2|2619.06|2622.26|7493|M5|2628.07056|2617.63945|2620.6159|1.38352|-1|2614.02069|2616.18247|2615.66348|2627.2609|2618.39103|2638.30444|0.0|0.0|2627.21175|2626.22583|2632.82756|2620.44134|2615.20244|2620.8117|0.0|0.0|2623.625|2627.2|2619.06|2623.3775|-1|0.2475|0.87744|2654.82|2646.68|2638.54|2630.4|2626.33|2618.19|2614.12|2605.98|2597.84|2589.7|2602.78|2606.85|2610.92|2614.99|2631.27|2635.34|2639.41|2643.48|0.0|0.0|2624.49478|2627.47986|2619.15304|0|1770803014
1770614400|2617.25|2620.68|2616.44|2619.71|9252|M5|2624.44091|2622.31965|2630.4673|1.18371|2|2613.40901|2626.3829|2605.96418|2618.98436|2627.48289|2624.31363|0.0|0.0|2621.00771|2619.04839|2623.80004|2618.68507|2614.13137|2615.96749|0.0|0.0|2618.48|2620.68|2616.44|2618.52|1|0.04|1.6995|2636.67|2632.43|2628.19|2623.95|2621.83|2617.59|2615.47|2611.23|2606.99|2602.75|2607.96|2610.08|2612.2|2614.32|2622.8|2624.92|2627.04|2629.16|0.0|0.0|2624.46781|2619.7492|2615.99816|0|1770803014
1770614700|2614.62|2617.25|2609.53|2613.79|3947|M5|2611.37944|2611.5317|2612.03994|-2.05157|-1|2608.66777|2610.77729|2613.26064|2616.53606|2622.84009|2606.58637|0.0|0.0|2615.31119|2615.31938|2624.4044|2610.19026|2612.38318|2614.08441|0.0|0.0|2614.205|2617.25|2609.53|2613.7975|-1|0.4075|1.81532|2644.67|2636.95|2629.23|2621.51|2617.65|2609.93|2606.07|2598.35|2590.63|2582.91|2594.09|2597.95|2601.81|2605.67|2621.11|2624.97|2628.83|2632.69|0.0|0.0|2617.38353|2617.05044|2609.11518|0|1770803014
1770615000|2613.23|2616.24|2610.59|2616.09|1311|M5|2622.56414|2605.84781|2627.5502|0.92513|-1|2610.90702|2613.72975|2602.98163|2614.8366|2616.57623|2628.49514|0.0|0.0|2614.5842|2616.88612|2623.83598|2611.66825|2607.34101|2613.46344|2617.04234|0.0|2614.66|2616.24|2610.59|2614.0375|-1|0.6225|1.63863|2638.69|2633.04|2627.39|2621.74|2618.915|2613.265|2610.44|2604.79|2599.14|2593.49|2599.29|2602.115|2604.94|2607.765|2619.065|2621.89|2624.715|2627.54|0.0|2608.99187|2602.22851|2617.2352|2609.61103|0|1770803014
1770615300|2615.61|2624.6|2614.89|2620.25|9004|M5|2616.18156|2621.27466|2628.63588|2.54819|2|2620.09914|2609.32477|2623.53528|2628.40495|2626.1958|2624.1068|0.0|2613.41607|2622.96675|2622.12014|2630.49999|2614.70144|2611.87666|2616.22222|2625.45329|0.0|2617.93|2624.6|2614.89|2618.8375|1|0.9075|-1.42635|2659.09|2649.38|2639.67|2629.96|2625.105|2615.395|2610.54|2600.83|2591.12|2581.41|2595.47|2600.325|2605.18|2610.035|2629.455|2634.31|2639.165|2644.02|0.0|0.0|2627.02445|2625.08514|2615.40077|0|1770803014
1770615600|2620.25|2623.63|2611.29|2615.26|8633|M5|2616.30882|2614.86351|2622.74482|-0.37166|-2|2609.22543|2614.91838|2618.26713|2620.5699|2627.9544|2613.39307|0.0|2609.75896|2624.67938|2624.49633|2629.69009|2609.6845|2609.006|2617.88306|0.0|2610.48636|2617.755|2623.63|2611.29|2617.6075|-1|0.1475|-0.23182|2664.62|2652.28|2639.94|2627.6|2621.43|2609.09|2602.92|2590.58|2578.24|2565.9|2586.61|2592.78|2598.95|2605.12|2629.8|2635.97|2642.14|2648.31|2626.53342|0.0|2605.93922|2623.86374|2610.55117|0|1770803014
1770615900|2609.83|2612.73|2609.47|2610.16|5497|M5|2613.73961|2610.6657|2610.51068|-2.49539|1|2610.98216|2599.6079|2618.6356|2613.91194|2620.69403|2626.83166|0.0|0.0|2614.80748|2615.35811|2612.64913|2607.66161|2605.09584|2603.87339|0.0|2608.8037|2609.995|2612.73|2609.47|2610.5475|1|0.5525|0.58233|2623.2|2619.94|2616.68|2613.42|2611.79|2608.53|2606.9|2603.64|2600.38|2597.12|2602.95|2604.58|2606.21|2607.84|2614.36|2615.99|2617.62|2619.25|0.0|2609.44053|2611.95975|2612.03031|2610.25808|0|1770803014
1770616200|2612.96|2614.57|2601.44|2603.09|2896|M5|2610.62957|2605.5013|2605.54843|-1.44874|0|2603.24614|2591.27307|2614.28099|2616.48567|2624.9619|2600.20954|0.0|2600.00756|2614.7241|2611.22259|2607.08781|2601.08875|2598.18893|2594.10182|0.0|0.0|2608.025|2614.57|2601.44|2608.015|-1|0.01|-0.58741|2655.61|2642.48|2629.35|2616.22|2609.655|2596.525|2589.96|2576.83|2563.7|2550.57|2575.18|2581.745|2588.31|2594.875|2621.135|2627.7|2634.265|2640.83|0.0|0.0|2618.27061|2613.8262|2600.95519|0|1770803014
1770616500|2608.54|2616.89|2606.32|2616.8|4928|M5|2619.94164|2625.88698|2617.35296|2.19042|0|2609.8777|2612.8205|2593.60715|2614.96913|2614.20691|2627.88953|0.0|0.0|2619.00084|2621.69655|2610.9801|2607.57954|2603.77|2606.21723|0.0|0.0|2612.67|2616.89|2606.32|2612.1375|-1|0.5325|1.96549|2659.08|2648.51|2637.94|2627.37|2622.085|2611.515|2606.23|2595.66|2585.09|2574.52|2585.18|2590.465|2595.75|2601.035|2622.175|2627.46|2632.745|2638.03|0.0|0.0|2627.92284|2617.34321|2607.11395|0|1770803014
1770616800|2619.64|2620.24|2609.2|2610.49|1525|M5|2604.58177|2600.0772|2622.56953|-0.27777|0|2614.18386|2618.81467|2593.56112|2618.66436|2630.07271|2635.5163|0.0|2609.04861|2619.05912|2618.07489|2618.6347|2609.28532|2609.70112|2613.63669|0.0|0.0|2615.065|2620.24|2609.2|2614.8925|-1|0.1725|-0.65891|2654.65|2643.61|2632.57|2621.53|2616.01|2604.97|2599.45|2588.41|2577.37|2566.33|2587.12|2592.64|2598.16|2603.68|2625.76|2631.28|2636.8|2642.32|0.0|0.0|2625.62419|2620.22874|2609.45588|0|1770803014
1770617100|2614.88|2617.17|2607.89|2609.87|2923|M5|2614.84547|2609.79385|2606.66952|-0.35528|-1|2610.21873|2604.86512|2602.04202|2620.81117|2621.01764|2630.83747|2618.87233|0.0|2616.59001|2621.21173|2612.3983|2608.64639|2606.21563|2611.23957|0.0|2607.61974|2612.375|2617.17|2607.89|2612.4525|1|0.0775|0.13891|2646.99|2637.71|2628.43|2619.15|2614.51|2605.23|2600.59|2591.31|2582.03|2572.75|2589.33|2593.97|2598.61|2603.25|2621.81|2626.45|2631.09|2635.73|0.0|2606.90995|2604.44711|2616.92594|2608.31009|0|1770803014
1770617400|2609.06|2616.75|2608.95|2615.13|7328|M5|2608.22951|2621.68574|2614.65082|-0.27783|1|2612.18408|2603.22223|2598.55626|2611.84618|2618.9537|2627.20963|0.0|2607.2137|2614.87712|2617.61694|2610.72636|2607.0416|2608.31364|2601.23401|0.0|0.0|2612.095|2616.75|2608.95|2612.4725|1|0.3775|1.10008|2646.33|2638.53|2630.73|2622.93|2619.03|2611.23|2607.33|2599.53|2591.73|2583.93|2593.35|2597.25|2601.15|2605.05|2620.65|2624.55|2628.45|2632.35|0.0|0.0|2603.17288|2617.41963|2608.2764|1|1770803014
1770617700|2619.82|2632.55|2615.8|2628.43|1017|M5|2627.31277|2619.96264|2628.39833|-1.28903|-1|2613.54462|2609.14303|2615.35866|2631.47835|2641.03505|2621.82822|2632.87972|0.0|2632.50717|2632.62933|2630.2652|2614.35525|2611.2738|2619.9475|2632.67947|0.0|2624.125|2632.55|2615.8|2624.15|1|0.025|-0.27976|2695.43|2678.68|2661.93|2645.18|2636.805|2620.055|2611.68|2594.93|2578.18|2561.43|2582.3|2590.675|2599.05|2607.425|2640.925|2649.3|2657.675|2666.05|0.0|0.0|2619.02856|2632.00285|2615.47897|1|1770803014
1770618000|2627.35|2637.43|2624.09|2634.99|7779|M5|2638.7912|2638.029|2632.57834|-1.78174|-1|2619.44898|2616.98471|2618.482|2634.45759|2634.77678|2631.58584|0.0|0.0|2637.58567|2636.96857|2629.62265|2625.37672|2622.82028|2618.13231|0.0|0.0|2631.17|2637.43|2624.09|2630.965|-1|0.205|-0.3105|2688.35|2675.01|2661.67|2648.33|2641.66|2628.32|2621.65|2608.31|2594.97|2581.63|2597.41|2604.08|2610.75|2617.42|2644.1|2650.77|2657.44|2664.11|0.0|0.0|2643.9214|2637.0354|2624.18607|0|1770803014
1770618300|2639.32|2648.32|2638.95|2644.06|6950|M5|2644.23305|2651.73506|2644.41531|-0.26685|0|2633.85635|2636.16462|2646.85513|2652.34401|2641.44245|2632.4814|0.0|2638.50774|2646.50703|2652.89196|2644.39354|2640.24485|2643.8313|2631.85932|0.0|2638.60931|2641.69|2648.32|2638.95|2642.6625|1|0.9725|1.68192|2681.54|2672.17|2662.8|2653.43|2648.745|2639.375|2634.69|2625.32|2615.95|2606.58|2620.21|2624.895|2629.58|2634.265|2653.005|2657.69|2662.375|2667.06|2652.87411|0.0|2641.50063|2647.59335|2637.97142|0|1770803014
1770618600|2646.03|2648.62|2639.83|2644.77|5768|M5|2641.89566|2654.95583|2639.3128|-0.21328|2|2641.60757|2635.98132|2645.03752|2644.24389|2640.15813|2659.72909|0.0|2638.1009|2651.04442|2652.99126|2656.32165|2641.03748|2644.19674|2646.74897|0.0|2639.37855|2645.4|2648.62|2639.83|2644.8125|-1|0.5875|-1.35309|2679.93|2671.14|2662.35|2653.56|2649.165|2640.375|2635.98|2627.19|2618.4|2609.61|2622.25|2626.645|2631.04|2635.435|2653.015|2657.41|2661.805|2666.2|2653.32865|0.0|2634.43621|2649.06305|2638.9916|0|1770803014
1770618900|2646.26|2652.98|2645.38|2650.65|6242|M5|2643.40917|2653.37434|2656.31492|1.72359|0|2643.73246|2636.35066|2652.46061|2649.3386|2648.89187|2655.00479|0.0|0.0|2653.22991|2657.00169|2657.21284|2644.31418|2642.23859|2641.95702|0.0|0.0|2648.455|2652.98|2645.38|2648.8175|1|0.3625|-0.82257|2681.05|2673.45|2665.85|2658.25|2654.45|2646.85|2643.05|2635.45|2627.85|2620.25|2630.18|2633.98|2637.78|2641.58|2656.78|2660.58|2664.38|2668.18|0.0|0.0|2655.74239|2652.27206|2646.00241|0|1770803014
1770619200|2647.97|2657.06|2644.46|2655.56|1660|M5|2661.58552|2654.15546|2642.5955|-1.75036|-2|2646.96276|2647.8696|2634.72208|2659.45212|2649.41138|2663.7207|0.0|0.0|2657.98657|2653.82387|2654.56064|2645.14558|2647.61845|2639.00516|0.0|0.0|2651.765|2657.06|2644.46|2651.2625|-1|0.5025|-0.74229|2705.96|2693.36|2680.76|2668.16|2661.86|2649.26|2642.96|2630.36|2617.76|2605.16|2619.26|2625.56|2631.86|2638.16|2663.36|2669.66|2675.96|2682.26|0.0|2642.05404|2653.71109|2657.1771|2645.14614|0|1770803014
1770619500|2650.59|2658.18|2648.06|2653.39|8547|M5|2660.5655|2658.74123|2661.89292|-2.28684|0|2646.38153|2654.44761|2647.75926|2662.5504|2667.19063|2646.21202|0.0|0.0|2658.84686|2660.9568|2664.33084|2646.27141|2651.75901|2642.95506|0.0|2648.00379|2651.99|2658.18|2648.06|2652.555|1|0.565|1.04101|2693.87|2683.75|2673.63|2663.51|2658.45|2648.33|2643.27|2633.15|2623.03|2612.91|2627.82|2632.88|2637.94|2643.0|2663.24|2668.3|2673.36|2678.42|2660.42464|2647.78407|2665.18473|2658.62563|2648.07756|1|1770803014
1770619800|2650.73|2652.63|2648.66|2650.91|6424|M5|2658.85253|2653.88372|2650.99509|-0.25314|0|2650.37003|2646.39277|2646.58852|2651.9132|2658.83085|2650.08358|0.0|0.0|2653.82607|2649.19758|2647.13957|2646.62677|2653.71867|2646.31864|0.0|0.0|2650.82|2652.63|2648.66|2650.7325|-1|0.0875|1.51473|2666.79|2662.82|2658.85|2654.88|2652.895|2648.925|2646.94|2642.97|2639.0|2635.03|2640.72|2642.705|2644.69|2646.675|2654.615|2656.6|2658.585|2660.57|0.0|0.0|2643.79515|2652.18283|2647.98049|0|1770803014
1770620100|2651.72|2652.88|2643.9|2648.24|4121|M5|2647.46618|2656.66588|2648.218|-1.73605|-2|2645.7805|2648.51588|2631.42258|2652.66648|2658.94357|2646.61148|0.0|2642.29183|2651.21689|2648.83499|2650.72474|2644.1407|2647.14385|2648.2771|0.0|0.0|2649.98|2652.88|2643.9|2649.185|-1|0.795|-0.06066|2684.16|2675.18|2666.2|2657.22|2652.73|2643.75|2639.26|2630.28|2621.3|2612.32|2625.94|2630.43|2634.92|2639.41|2657.37|2661.86|2666.35|2670.84|2656.13872|2641.13849|2660.93838|2652.25613|2643.0221|0|1770803014
1770620400|2646.45|2647.6|2641.46|2643.07|2967|M5|2641.44428|2634.81917|2630.86573|1.40513|0|2638.74277|2648.90373|2631.60716|2646.03964|2652.69325|2637.42019|0.0|0.0|2649.85232|2649.90273|2641.87407|2643.97593|2637.29029|2643.02337|0.0|0.0|2644.76|2647.6|2641.46|2644.645|-1|0.115|-1.96618|2667.63|2661.49|2655.35|2649.21|2646.14|2640.0|2636.93|2630.79|2624.65|2618.51|2629.18|2632.25|2635.32|2638.39|2650.67|2653.74|2656.81|2659.88|0.0|0.0|2649.96901|2648.46891|2640.98973|0|1770803014
1770620700|2639.19|2648.28|2636.92|2643.45|8101|M5|2640.15928|2641.1451|2637.01906|2.4927|-2|2635.50235|2641.75333|2646.71646|2648.47146|2638.37195|2641.97553|0.0|0.0|2650.61324|2648.63157|2651.2441|2639.20648|2632.22861|2640.86392|0.0|0.0|2641.32|2648.28|2636.92|2641.96|1|0.64|-1.18411|2688.89|2677.53|2666.17|2654.81|2649.13|2637.77|2632.09|2620.73|2609.37|2598.01|2614.2|2619.88|2625.56|2631.24|2653.96|2659.64|2665.32|2671.0|2650.26063|0.0|2639.61364|2647.35369|2636.73618|0|1770803014
1770621000|2646.01|2654.19|2641.43|2649.97|1086|M5|2656.55194|2660.39481|2652.49178|-2.44165|-2|2642.35166|2637.36612|2629.01837|2658.83412|2647.43601|2651.61474|0.0|0.0|2653.21326|2650.7945|2648.90094|2640.12631|2642.24893|2638.63172|0.0|2641.11271|2647.99|2654.19|2641.43|2647.9|-1|0.09|-1.09768|2701.01|2688.25|2675.49|2662.73|2656.35|2643.59|2637.21|2624.45|2611.69|2598.93|2615.91|2622.29|2628.67|2635.05|2660.57|2666.95|2673.33|2679.71|0.0|0.0|2659.87972|2655.15445|2641.85591|0|1770803014
